Tarih,Bölge,Ürün Kategorisi,Ürün Adı,Birim Fiyat (TL),Satış Miktarı,Toplam Tutar (TL),Müşteri Segmenti,Ödeme Yöntemi,Müşteri Yaşı,Cinsiyet,Sipariş Durumu,Müşteri Memnuniyeti,İndirim Oranı
2025-03-02,İstanbul,Ev & Yaşam,Havlu Seti,995.81,3,2987.43,Bireysel,Banka Kartı,34.0,Erkek,İptal Edildi,3.8,0.0
2025-03-03,Ankara,Elektronik,Akıllı Saat,651.5,8,5212.0,Kurumsal,Havale/EFT,52.0,Kadın,İptal Edildi,2.6,0.0
2025-03-04,Ankara,Elektronik,Akıllı Saat,21815.61,1,21815.61,Bireysel,Kredi Kartı,34.0,Erkek,İade Edildi,3.9,0.24
2025-03-04,İstanbul,Gıda,Kuruyemiş,273.05,7,1911.35,Premium,Kapıda Ödeme,,Kadın,İade Edildi,4.1,0.0
2025-03-06,Samsun,Ev & Yaşam,Havlu Seti,782.42,2,1564.84,Bireysel,Kredi Kartı,40.0,Erkek,Tamamlandı,3.4,0.3
2025-03-07,İzmir,Kozmetik,Ruj,966.32,6,5797.92,Bireysel,Kredi Kartı,22.0,Kadın,Tamamlandı,4.3,0.0
2025-03-10,Bursa,Giyim,Ayakkabı,658.01,1,658.01,Bireysel,Banka Kartı,18.0,Kadın,İptal Edildi,3.3,0.0
2025-03-10,Gaziantep,Gıda,Kuruyemiş,379.89,3,1139.67,Bireysel,Kredi Kartı,53.0,Kadın,Beklemede,3.5,0.0
2025-03-10,Adana,Ev & Yaşam,Nevresim Takımı,763.3,1,763.3,Kurumsal,Kredi Kartı,65.0,Kadın,Beklemede,4.3,0.24
2025-03-10,Ankara,Ev & Yaşam,Yastık,1147.54,2,2295.08,Bireysel,Banka Kartı,38.0,Kadın,Tamamlandı,5.0,0.0
2025-03-10,İzmir,Giyim,Pantolon,1934.57,6,11607.42,Bireysel,Kredi Kartı,28.0,Erkek,Tamamlandı,4.8,0.0
2025-03-10,Ankara,Elektronik,Akıllı Saat,11661.39,2,23322.78,Kurumsal,Kredi Kartı,39.0,Erkek,Tamamlandı,2.8,0.0
2025-03-11,İstanbul,Gıda,Bal,191.22,1,191.22,Bireysel,Banka Kartı,43.0,Erkek,Tamamlandı,4.2,0.0
2025-03-11,Ankara,Elektronik,Kulaklık,6925.72,1,6925.72,Bireysel,Kredi Kartı,21.0,Kadın,İade Edildi,4.9,0.22
2025-03-12,Ankara,Gıda,Zeytinyağı,432.39,3,1297.17,Bireysel,Kapıda Ödeme,37.0,Kadın,Tamamlandı,3.6,0.0
2025-03-12,Ankara,Elektronik,Akıllı Saat,1755.0,5,8775.0,Kurumsal,Kredi Kartı,20.0,Erkek,Tamamlandı,4.5,0.0
2025-03-13,İzmir,Ev & Yaşam,Yastık,1231.21,5,6156.05,Premium,Kredi Kartı,38.0,Erkek,İptal Edildi,3.4,0.0
2025-03-13,Ankara,Giyim,Ayakkabı,1666.33,3,4998.99,Bireysel,Kredi Kartı,33.0,Kadın,Tamamlandı,3.9,0.0
2025-03-14,İstanbul,Kozmetik,Göz Farı,624.79,2,1249.58,Bireysel,Kredi Kartı,32.0,Erkek,İade Edildi,5.0,0.0
2025-03-15,Samsun,Elektronik,Akıllı Saat,4413.86,1,4413.86,Bireysel,Kredi Kartı,49.0,Erkek,Tamamlandı,4.3,0.0
2025-03-16,Samsun,Giyim,Ceket,2243.41,1,2243.41,Kurumsal,Kredi Kartı,31.0,Erkek,Tamamlandı,4.0,0.21
2025-03-16,İzmir,Elektronik,Tablet,4411.83,2,8823.66,Kurumsal,Kapıda Ödeme,18.0,Kadın,Tamamlandı,3.8,0.16
2025-03-16,Konya,Giyim,Tişört,742.27,5,3711.35,Kurumsal,Banka Kartı,55.0,Kadın,Tamamlandı,2.6,0.17
2025-03-17,Antalya,Elektronik,Dizüstü Bilgisayar,22101.87,2,44203.74,Bireysel,Kapıda Ödeme,31.0,Erkek,Tamamlandı,3.4,0.0
2025-03-17,Gaziantep,Elektronik,Akıllı Saat,21931.22,5,109656.1,Bireysel,Havale/EFT,37.0,Erkek,Tamamlandı,3.1,0.27
2025-03-17,Konya,Kozmetik,Güneş Kremi,928.84,4,3715.36,Kurumsal,Kapıda Ödeme,53.0,Kadın,Tamamlandı,4.0,0.0
2025-03-18,İzmir,Ev & Yaşam,Mum,384.57,1,384.57,Bireysel,Banka Kartı,44.0,Erkek,Tamamlandı,3.2,0.0
2025-03-18,Ankara,Kozmetik,Ruj,1139.51,1,1139.51,Bireysel,Banka Kartı,47.0,Kadın,İptal Edildi,3.4,0.14
2025-03-18,Bursa,Kitap & Kırtasiye,Kalem Seti,275.81,1,275.81,Kurumsal,Kapıda Ödeme,,Kadın,Tamamlandı,4.4,0.0
2025-03-19,İzmir,Elektronik,Dizüstü Bilgisayar,17244.02,2,34488.04,Bireysel,Kredi Kartı,,Kadın,Tamamlandı,4.3,0.0
2025-03-20,Ankara,Ev & Yaşam,Mum,259.25,2,518.5,Premium,Banka Kartı,53.0,Erkek,Tamamlandı,4.1,0.0
2025-03-20,Ankara,Elektronik,Akıllı Saat,5901.53,1,5901.53,Kurumsal,Banka Kartı,19.0,Erkek,Tamamlandı,4.0,0.0
2025-03-21,Trabzon,Kitap & Kırtasiye,Defter,121.41,2,242.82,Kurumsal,Kredi Kartı,25.0,Erkek,Tamamlandı,2.8,0.0
2025-03-21,Antalya,Kozmetik,Nemlendirici Krem,1053.47,2,2106.94,Kurumsal,Kredi Kartı,30.0,Erkek,Tamamlandı,4.8,0.0
2025-03-22,Samsun,Kitap & Kırtasiye,Ajanda,285.55,2,571.1,Premium,Banka Kartı,32.0,Kadın,İade Edildi,4.2,0.0
2025-03-22,Ankara,Ev & Yaşam,Yastık,829.05,2,1658.1,Bireysel,Banka Kartı,36.0,Erkek,Tamamlandı,4.9,0.0
2025-03-23,İzmir,Ev & Yaşam,Dekoratif Vazo,1129.89,2,2259.78,Bireysel,Kapıda Ödeme,41.0,Erkek,İptal Edildi,4.7,0.0
2025-03-24,Bursa,Elektronik,Akıllı Saat,3606.64,2,7213.28,Kurumsal,Banka Kartı,23.0,Erkek,Tamamlandı,2.8,0.12
2025-03-25,Adana,Ev & Yaşam,Nevresim Takımı,741.81,2,1483.62,Bireysel,Kredi Kartı,36.0,Erkek,Tamamlandı,2.7,0.08
2025-03-25,Konya,Giyim,Ceket,131.18,1,131.18,Kurumsal,Kredi Kartı,27.0,Erkek,İptal Edildi,4.0,0.3
2025-03-25,Gaziantep,Gıda,Çay,433.72,1,433.72,Bireysel,Kapıda Ödeme,49.0,Kadın,Tamamlandı,3.1,0.13
2025-03-25,Bursa,Giyim,Ceket,1736.33,1,1736.33,Bireysel,Kredi Kartı,26.0,Kadın,Tamamlandı,4.2,0.0
2025-03-26,İstanbul,Elektronik,Kulaklık,24622.11,2,49244.22,Bireysel,Havale/EFT,43.0,Erkek,Tamamlandı,3.3,0.0
2025-03-27,İzmir,Spor,Yoga Matı,255.98,1,255.98,Bireysel,Banka Kartı,35.0,Kadın,Tamamlandı,3.1,0.22
2025-03-28,İstanbul,Kitap & Kırtasiye,Kalem Seti,294.29,5,1471.45,Bireysel,Havale/EFT,49.0,Erkek,Tamamlandı,4.7,0.13
2025-03-28,Adana,Ev & Yaşam,Mum,427.07,6,2562.42,Premium,Havale/EFT,33.0,Erkek,Tamamlandı,4.3,0.17
2025-03-28,İzmir,Elektronik,Akıllı Telefon,16933.74,6,101602.44,Premium,Kredi Kartı,34.0,Kadın,Tamamlandı,4.1,0.0
2025-03-30,İstanbul,Giyim,Ayakkabı,1379.2,2,2758.4,Bireysel,Banka Kartı,32.0,Kadın,Tamamlandı,3.5,0.21
2025-03-30,Trabzon,Elektronik,Akıllı Saat,6293.64,1,6293.64,Kurumsal,Banka Kartı,35.0,Erkek,İptal Edildi,5.0,0.14
2025-03-30,İstanbul,Elektronik,Kulaklık,22785.09,1,22785.09,Bireysel,Havale/EFT,41.0,Kadın,Tamamlandı,4.1,0.06
2025-03-31,Samsun,Kozmetik,Göz Farı,324.73,2,649.46,Bireysel,Havale/EFT,29.0,Kadın,Tamamlandı,4.2,0.25
2025-03-31,İzmir,Giyim,Elbise,664.81,2,1329.62,Premium,Banka Kartı,30.0,Erkek,Beklemede,4.3,0.0
2025-03-31,Antalya,Elektronik,Akıllı Saat,12709.16,3,38127.48,Bireysel,Kredi Kartı,29.0,Kadın,Tamamlandı,3.3,0.0
2025-04-01,İstanbul,Kozmetik,Güneş Kremi,955.14,1,955.14,Bireysel,Kapıda Ödeme,30.0,Erkek,Tamamlandı,3.7,0.0
2025-04-01,Bursa,Ev & Yaşam,Nevresim Takımı,132.11,9,1188.99,Kurumsal,Banka Kartı,18.0,Kadın,Tamamlandı,4.6,0.17
2025-04-02,Antalya,Giyim,Elbise,979.85,1,979.85,Bireysel,Kapıda Ödeme,40.0,Erkek,İptal Edildi,4.5,0.0
2025-04-02,İstanbul,Elektronik,Akıllı Telefon,3658.11,2,7316.22,Bireysel,Kredi Kartı,18.0,Kadın,Tamamlandı,2.8,0.0
2025-04-03,Trabzon,Ev & Yaşam,Yastık,458.65,5,2293.25,Premium,Kredi Kartı,55.0,Erkek,Tamamlandı,1.8,0.0
2025-04-03,İzmir,Giyim,Tişört,2419.15,1,2419.15,Bireysel,Havale/EFT,32.0,Erkek,Tamamlandı,3.8,0.0
2025-04-04,Samsun,Kozmetik,Güneş Kremi,457.67,2,915.34,Kurumsal,Havale/EFT,18.0,Erkek,Tamamlandı,3.3,0.21
2025-04-04,Ankara,Elektronik,Akıllı Telefon,13620.79,4,54483.16,Bireysel,Havale/EFT,34.0,Erkek,Tamamlandı,3.5,0.0
2025-04-04,Konya,Elektronik,Akıllı Saat,24770.75,2,49541.5,Bireysel,Banka Kartı,44.0,Kadın,Tamamlandı,4.2,0.21
2025-04-05,Trabzon,Elektronik,Kulaklık,23340.54,8,186724.32,Premium,Kapıda Ödeme,20.0,Erkek,Tamamlandı,4.3,0.27
2025-04-05,İstanbul,Giyim,Elbise,1268.27,3,3804.81,Kurumsal,Kredi Kartı,32.0,Kadın,Tamamlandı,3.9,0.06
2025-04-05,Konya,Giyim,Tişört,2059.13,10,20591.3,Bireysel,Banka Kartı,39.0,Kadın,Tamamlandı,3.4,0.0
2025-04-06,Bursa,Kitap & Kırtasiye,Boyama Kitabı,32.03,1,32.03,Bireysel,Banka Kartı,18.0,Kadın,Tamamlandı,3.8,0.0
2025-04-06,Antalya,Kozmetik,Güneş Kremi,739.76,1,739.76,Kurumsal,Havale/EFT,54.0,Erkek,Tamamlandı,2.9,0.0
2025-04-06,İstanbul,Elektronik,Akıllı Saat,8364.43,5,41822.15,Bireysel,Kredi Kartı,44.0,Erkek,Tamamlandı,4.0,0.2
2025-04-08,Bursa,Gıda,Bal,333.81,8,2670.48,Bireysel,Kapıda Ödeme,46.0,Erkek,Tamamlandı,4.8,0.24
2025-04-10,Samsun,Spor,Pilates Bandı,2774.46,6,16646.76,Bireysel,Kredi Kartı,18.0,Kadın,Tamamlandı,3.0,0.0
2025-04-10,Samsun,Kitap & Kırtasiye,Boyama Kitabı,77.07,2,154.14,Bireysel,Kredi Kartı,42.0,Erkek,İptal Edildi,3.3,0.13
2025-04-11,İzmir,Gıda,Kahve,403.24,4,1612.96,Bireysel,Kapıda Ödeme,30.0,Erkek,Beklemede,2.5,0.0
2025-04-11,İstanbul,Spor,Dambıl Seti,207.52,5,1037.6,Bireysel,Kredi Kartı,28.0,Erkek,Tamamlandı,4.3,0.0
2025-04-12,Ankara,Elektronik,Dizüstü Bilgisayar,22827.87,1,22827.87,Bireysel,Kapıda Ödeme,40.0,Kadın,İptal Edildi,2.6,0.0
2025-04-13,Antalya,Kozmetik,Nemlendirici Krem,463.83,2,927.66,Premium,Havale/EFT,41.0,Kadın,Tamamlandı,4.9,0.0
2025-04-13,Gaziantep,Gıda,Bal,180.54,1,180.54,Bireysel,Kredi Kartı,53.0,Erkek,Tamamlandı,3.1,0.0
2025-04-13,İstanbul,Ev & Yaşam,Dekoratif Vazo,258.62,9,2327.58,Bireysel,Havale/EFT,33.0,Erkek,Tamamlandı,4.1,0.0
2025-04-14,İzmir,Spor,Spor Çantası,1464.93,3,4394.79,Bireysel,Kredi Kartı,37.0,Erkek,Tamamlandı,3.5,0.0
2025-04-14,İzmir,Elektronik,Kulaklık,23468.29,3,70404.87,Kurumsal,Kredi Kartı,29.0,Kadın,Tamamlandı,4.4,0.27
2025-04-15,İzmir,Ev & Yaşam,Havlu Seti,505.53,4,2022.12,Bireysel,Kredi Kartı,18.0,Kadın,Tamamlandı,3.8,0.0
2025-04-15,Adana,Gıda,Kahve,292.79,4,1171.16,Bireysel,Kredi Kartı,34.0,Kadın,Tamamlandı,3.3,0.0
2025-04-15,İstanbul,Gıda,Kahve,257.42,2,514.84,Kurumsal,Kredi Kartı,36.0,Erkek,İade Edildi,3.1,0.0
2025-04-16,İzmir,Giyim,Elbise,1777.79,2,3555.58,Bireysel,Kredi Kartı,51.0,Kadın,İade Edildi,4.9,0.0
2025-04-16,Bursa,Giyim,Ceket,1300.9,1,1300.9,Bireysel,Banka Kartı,19.0,Erkek,Tamamlandı,3.0,0.0
2025-04-17,İstanbul,Giyim,Elbise,1646.57,2,3293.14,Premium,Kapıda Ödeme,21.0,Erkek,Beklemede,4.4,0.0
2025-04-17,Gaziantep,Elektronik,Kulaklık,3578.27,1,3578.27,Kurumsal,Banka Kartı,18.0,Erkek,Tamamlandı,4.4,0.0
2025-04-17,Bursa,Gıda,Çay,98.39,1,98.39,Bireysel,Kapıda Ödeme,19.0,Erkek,İptal Edildi,4.0,0.0
2025-04-18,Gaziantep,Kozmetik,Göz Farı,238.14,8,1905.12,Kurumsal,Banka Kartı,46.0,Erkek,Tamamlandı,3.4,0.29
2025-04-18,Konya,Elektronik,Dizüstü Bilgisayar,7888.88,3,23666.64,Kurumsal,Havale/EFT,33.0,Kadın,Beklemede,3.7,0.0
2025-04-18,Konya,Kitap & Kırtasiye,Roman,180.23,1,180.23,Bireysel,Kapıda Ödeme,29.0,Erkek,Tamamlandı,4.9,0.28
2025-04-18,Samsun,Kozmetik,Göz Farı,322.59,5,1612.95,Kurumsal,Havale/EFT,34.0,Kadın,Tamamlandı,4.3,0.18
2025-04-19,Ankara,Elektronik,Akıllı Saat,19478.99,1,19478.99,Bireysel,Banka Kartı,18.0,Kadın,Tamamlandı,3.8,0.0
2025-04-19,İstanbul,Kitap & Kırtasiye,Boyama Kitabı,220.03,1,220.03,Bireysel,Kredi Kartı,32.0,Erkek,Tamamlandı,3.9,0.0
2025-04-19,Samsun,Elektronik,Dizüstü Bilgisayar,8727.5,4,34910.0,Bireysel,Kredi Kartı,51.0,Kadın,Tamamlandı,1.9,0.0
2025-04-20,İstanbul,Ev & Yaşam,Havlu Seti,166.09,3,498.27,Kurumsal,Kredi Kartı,22.0,Erkek,Tamamlandı,2.9,0.0
2025-04-20,İstanbul,Elektronik,Kulaklık,2692.09,1,2692.09,Kurumsal,Havale/EFT,37.0,Kadın,Tamamlandı,3.9,0.0
2025-04-20,Bursa,Elektronik,Dizüstü Bilgisayar,17309.23,2,34618.46,Bireysel,Banka Kartı,21.0,Erkek,Tamamlandı,4.4,0.0
2025-04-20,Adana,Kozmetik,Göz Farı,630.39,2,1260.78,Bireysel,Kapıda Ödeme,23.0,Kadın,Beklemede,3.5,0.0
2025-04-20,Adana,Elektronik,Akıllı Telefon,16376.74,2,32753.48,Kurumsal,Kredi Kartı,32.0,Erkek,Tamamlandı,4.0,0.08
2025-04-20,Antalya,Spor,Spor Çantası,2616.45,2,5232.9,Kurumsal,Banka Kartı,55.0,Kadın,Tamamlandı,4.1,0.0
2025-04-21,İzmir,Spor,Dambıl Seti,404.17,4,1616.68,Premium,Havale/EFT,33.0,Erkek,Tamamlandı,4.0,0.0
2025-04-21,İstanbul,Kozmetik,Parfüm,991.79,2,1983.58,Bireysel,Kapıda Ödeme,29.0,Erkek,İade Edildi,5.0,0.0
2025-04-21,Ankara,Elektronik,Akıllı Saat,18462.43,1,18462.43,Kurumsal,Banka Kartı,31.0,Kadın,Tamamlandı,4.1,0.0
2025-04-21,İstanbul,Kitap & Kırtasiye,Defter,67.47,4,269.88,Bireysel,Banka Kartı,26.0,Kadın,Tamamlandı,3.5,0.0
2025-04-21,İzmir,Gıda,Bal,417.16,3,1251.48,Bireysel,Kredi Kartı,23.0,Kadın,Tamamlandı,4.2,0.19
2025-04-21,Ankara,Kitap & Kırtasiye,Kalem Seti,253.51,1,253.51,Bireysel,Kredi Kartı,20.0,Kadın,İade Edildi,4.4,0.0
2025-04-22,Antalya,Elektronik,Akıllı Telefon,4223.51,2,8447.02,Kurumsal,Banka Kartı,48.0,Erkek,İptal Edildi,5.0,0.25
2025-04-22,Gaziantep,Gıda,Zeytinyağı,333.26,2,666.52,Bireysel,Banka Kartı,43.0,Erkek,Tamamlandı,2.7,0.0
2025-04-25,Antalya,Gıda,Kuruyemiş,66.18,4,264.72,Bireysel,Kredi Kartı,44.0,Erkek,Tamamlandı,,0.0
2025-04-25,İstanbul,Elektronik,Akıllı Saat,8023.65,1,8023.65,Bireysel,Kapıda Ödeme,41.0,Kadın,Tamamlandı,2.5,0.0
2025-04-26,Bursa,Kozmetik,Parfüm,1082.37,2,2164.74,Kurumsal,Banka Kartı,36.0,Kadın,Tamamlandı,4.0,0.0
2025-04-28,Ankara,Giyim,Pantolon,100.86,7,706.02,Bireysel,Kredi Kartı,49.0,Erkek,İptal Edildi,4.1,0.06
2025-04-29,Ankara,Spor,Spor Çantası,1155.61,1,1155.61,Bireysel,Kredi Kartı,49.0,Kadın,Tamamlandı,2.5,0.26
2025-04-29,Bursa,Elektronik,Dizüstü Bilgisayar,1794.23,4,7176.92,Bireysel,Kapıda Ödeme,,Erkek,Tamamlandı,4.0,0.0
2025-04-29,Gaziantep,Giyim,Tişört,2497.08,8,19976.64,Bireysel,Kredi Kartı,28.0,Erkek,Tamamlandı,3.6,0.0
2025-04-29,Antalya,Spor,Spor Çantası,1367.46,3,4102.38,Bireysel,Banka Kartı,18.0,Erkek,Tamamlandı,5.0,0.0
2025-05-02,Ankara,Ev & Yaşam,Havlu Seti,291.93,7,2043.51,Bireysel,Kredi Kartı,30.0,Erkek,Tamamlandı,4.2,0.0
2025-05-02,Adana,Elektronik,Dizüstü Bilgisayar,21731.59,2,43463.18,Bireysel,Banka Kartı,38.0,Erkek,Tamamlandı,4.2,0.29
2025-05-03,Ankara,Spor,Spor Çantası,452.24,1,452.24,Bireysel,Kapıda Ödeme,33.0,Erkek,Tamamlandı,3.6,0.0
2025-05-03,Ankara,Elektronik,Akıllı Telefon,16715.58,3,50146.74,Bireysel,Havale/EFT,36.0,Erkek,Tamamlandı,4.0,0.29
2025-05-04,Gaziantep,Gıda,Bal,195.67,6,1174.02,Kurumsal,Kredi Kartı,43.0,Erkek,Beklemede,4.7,0.0
2025-05-04,Bursa,Elektronik,Tablet,7634.31,4,30537.24,Kurumsal,Banka Kartı,32.0,Kadın,Tamamlandı,3.8,0.06
2025-05-04,Trabzon,Elektronik,Dizüstü Bilgisayar,14445.56,6,86673.36,Bireysel,Kredi Kartı,54.0,Erkek,İptal Edildi,4.7,0.0
2025-05-05,İzmir,Spor,Yoga Matı,609.51,2,1219.02,Kurumsal,Banka Kartı,18.0,Kadın,İade Edildi,5.0,0.0
2025-05-05,Ankara,Elektronik,Akıllı Saat,22421.32,2,44842.64,Bireysel,Havale/EFT,46.0,Kadın,Tamamlandı,4.4,0.0
2025-05-06,Gaziantep,Elektronik,Dizüstü Bilgisayar,11478.09,3,34434.27,Bireysel,Havale/EFT,30.0,Erkek,Tamamlandı,3.5,0.0
2025-05-06,Bursa,Gıda,Kuruyemiş,42.74,2,85.48,Kurumsal,Kapıda Ödeme,36.0,Kadın,Tamamlandı,2.3,0.0
2025-05-07,Gaziantep,Kitap & Kırtasiye,Kalem Seti,47.27,3,141.81,Bireysel,Kapıda Ödeme,32.0,Erkek,Tamamlandı,4.3,0.0
2025-05-07,Gaziantep,Elektronik,Dizüstü Bilgisayar,11079.27,3,33237.81,Bireysel,Kredi Kartı,40.0,Kadın,Tamamlandı,5.0,0.0
2025-05-07,İstanbul,Elektronik,Kulaklık,8884.53,5,44422.65,Bireysel,Kapıda Ödeme,36.0,Kadın,Beklemede,5.0,0.22
2025-05-08,Gaziantep,Elektronik,Tablet,7131.75,3,21395.25,Kurumsal,Kredi Kartı,18.0,Kadın,Tamamlandı,4.3,0.2
2025-05-10,Konya,Kozmetik,Parfüm,325.15,1,325.15,Bireysel,Havale/EFT,25.0,Kadın,Tamamlandı,4.3,0.0
2025-05-11,İstanbul,Kozmetik,Göz Farı,226.74,1,226.74,Kurumsal,Kredi Kartı,23.0,Kadın,Beklemede,4.7,0.0
2025-05-11,İzmir,Giyim,Ayakkabı,1824.95,8,14599.6,Bireysel,Banka Kartı,30.0,Erkek,Tamamlandı,4.5,0.0
2025-05-11,Samsun,Giyim,Tişört,1911.08,1,1911.08,Kurumsal,Kapıda Ödeme,18.0,Erkek,Tamamlandı,2.4,0.07
2025-05-11,Samsun,Gıda,Zeytinyağı,149.0,4,596.0,Bireysel,Kapıda Ödeme,39.0,Erkek,Tamamlandı,3.9,0.0
2025-05-11,Gaziantep,Giyim,Ceket,1757.97,5,8789.85,Kurumsal,Havale/EFT,40.0,Erkek,İptal Edildi,3.3,0.09
2025-05-12,Antalya,Gıda,Kahve,380.83,2,761.66,Bireysel,Havale/EFT,32.0,Kadın,Tamamlandı,4.0,0.09
2025-05-12,İstanbul,Giyim,Ayakkabı,641.63,4,2566.52,Premium,Havale/EFT,18.0,Kadın,Tamamlandı,3.8,0.07
2025-05-13,İzmir,Ev & Yaşam,Dekoratif Vazo,779.17,1,779.17,Bireysel,Banka Kartı,45.0,Kadın,İade Edildi,4.2,0.0
2025-05-13,Konya,Elektronik,Akıllı Saat,16383.29,7,114683.03,Bireysel,Kredi Kartı,32.0,Erkek,Beklemede,3.8,0.27
2025-05-14,İzmir,Gıda,Kuruyemiş,499.32,2,998.64,Bireysel,Banka Kartı,47.0,Kadın,Tamamlandı,3.3,0.0
2025-05-14,Bursa,Kozmetik,Ruj,922.77,5,4613.85,Kurumsal,Kapıda Ödeme,27.0,Erkek,İade Edildi,4.9,0.2
2025-05-14,İzmir,Kitap & Kırtasiye,Defter,286.4,3,859.2,Bireysel,Banka Kartı,37.0,Erkek,Tamamlandı,4.0,0.0
2025-05-14,İstanbul,Kozmetik,Parfüm,235.15,3,705.45,Kurumsal,Banka Kartı,29.0,Kadın,Tamamlandı,5.0,0.0
2025-05-15,İzmir,Elektronik,Akıllı Telefon,2674.95,2,5349.9,Bireysel,Kredi Kartı,39.0,Erkek,Tamamlandı,2.2,0.0
2025-05-15,İstanbul,Elektronik,Akıllı Saat,9768.73,1,9768.73,Kurumsal,Kredi Kartı,53.0,Kadın,İade Edildi,4.4,0.25
2025-05-15,Ankara,Ev & Yaşam,Nevresim Takımı,831.83,1,831.83,Bireysel,Havale/EFT,31.0,Erkek,Beklemede,3.6,0.17
2025-05-16,İzmir,Gıda,Bal,50.96,2,101.92,Kurumsal,Kredi Kartı,18.0,Kadın,Tamamlandı,2.5,0.29
2025-05-16,Ankara,Giyim,Tişört,1008.33,2,2016.66,Bireysel,Kredi Kartı,40.0,Erkek,Tamamlandı,3.5,0.0
2025-05-17,Gaziantep,Elektronik,Kulaklık,5236.81,5,26184.05,Premium,Banka Kartı,43.0,Erkek,Tamamlandı,3.6,0.0
2025-05-17,İstanbul,Spor,Spor Çantası,2332.15,1,2332.15,Bireysel,Kapıda Ödeme,29.0,Kadın,Tamamlandı,3.3,0.0
2025-05-17,Antalya,Gıda,Kuruyemiş,437.52,2,875.04,Premium,Kredi Kartı,26.0,Kadın,Tamamlandı,4.2,0.2
2025-05-17,Antalya,Elektronik,Dizüstü Bilgisayar,18543.59,1,18543.59,Bireysel,Kredi Kartı,39.0,Kadın,Tamamlandı,3.7,0.16
2025-05-18,İstanbul,Giyim,Ceket,1113.09,3,3339.27,Premium,Havale/EFT,49.0,Kadın,Tamamlandı,4.0,0.23
2025-05-18,Bursa,Kozmetik,Güneş Kremi,794.84,1,794.84,Bireysel,Banka Kartı,36.0,Kadın,Tamamlandı,4.5,0.0
2025-05-19,Adana,Elektronik,Akıllı Saat,2426.35,1,2426.35,Bireysel,Kredi Kartı,,Erkek,Tamamlandı,3.8,0.27
2025-05-19,Bursa,Elektronik,Tablet,7335.7,2,14671.4,Kurumsal,Havale/EFT,20.0,Erkek,İade Edildi,4.1,0.0
2025-05-20,İstanbul,Giyim,Tişört,1065.93,3,3197.79,Premium,Kredi Kartı,34.0,Erkek,Tamamlandı,4.4,0.0
2025-05-20,İstanbul,Elektronik,Akıllı Telefon,17968.85,2,35937.7,Kurumsal,Kredi Kartı,69.0,Erkek,Tamamlandı,3.4,0.3
2025-05-20,Antalya,Kozmetik,Ruj,946.5,1,946.5,Kurumsal,Kredi Kartı,23.0,Kadın,Tamamlandı,5.0,0.0
2025-05-20,Konya,Giyim,Elbise,1580.97,1,1580.97,Premium,Kredi Kartı,21.0,Kadın,Tamamlandı,2.5,0.0
2025-05-20,Antalya,Gıda,Kuruyemiş,267.84,7,1874.88,Bireysel,Banka Kartı,47.0,Erkek,Tamamlandı,3.7,0.0
2025-05-21,Bursa,Elektronik,Kulaklık,7057.88,8,56463.04,Bireysel,Kredi Kartı,25.0,Erkek,Tamamlandı,5.0,0.19
2025-05-22,Antalya,Ev & Yaşam,Nevresim Takımı,419.26,2,838.52,Premium,Banka Kartı,27.0,Kadın,Beklemede,5.0,0.09
2025-05-22,Bursa,Ev & Yaşam,Mum,713.76,3,2141.28,Bireysel,Kredi Kartı,34.0,Kadın,Tamamlandı,3.1,0.0
2025-05-22,Bursa,Giyim,Elbise,680.86,1,680.86,Bireysel,Banka Kartı,41.0,Erkek,Tamamlandı,3.2,0.25
2025-05-23,Antalya,Kozmetik,Göz Farı,980.39,6,5882.34,Kurumsal,Kapıda Ödeme,30.0,Kadın,Tamamlandı,4.6,0.24
2025-05-24,İstanbul,Gıda,Zeytinyağı,168.14,2,336.28,Bireysel,Banka Kartı,41.0,Erkek,Tamamlandı,4.2,0.15
2025-05-24,Trabzon,Kozmetik,Göz Farı,789.72,1,789.72,Bireysel,Kredi Kartı,31.0,Kadın,İade Edildi,5.0,0.0
2025-05-25,Ankara,Giyim,Ayakkabı,1608.34,1,1608.34,Bireysel,Kredi Kartı,44.0,Kadın,Tamamlandı,4.5,0.15
2025-05-25,İstanbul,Giyim,Tişört,277.1,9,2493.9,Kurumsal,Kapıda Ödeme,41.0,Erkek,Tamamlandı,3.0,0.07
2025-05-25,İstanbul,Gıda,Kahve,384.13,5,1920.65,Bireysel,Banka Kartı,31.0,Erkek,Beklemede,4.4,0.0
2025-05-25,Konya,Kozmetik,Ruj,940.02,5,4700.1,Bireysel,Kredi Kartı,18.0,Erkek,Tamamlandı,2.9,0.2
2025-05-25,İzmir,Gıda,Kuruyemiş,488.14,4,1952.56,Kurumsal,Kredi Kartı,32.0,Kadın,Tamamlandı,4.1,0.0
2025-05-25,İzmir,Elektronik,Dizüstü Bilgisayar,23209.24,1,23209.24,Bireysel,Kredi Kartı,33.0,Kadın,Beklemede,5.0,0.0
2025-05-26,Samsun,Spor,Koşu Ayakkabısı,2561.51,2,5123.02,Premium,Banka Kartı,40.0,Erkek,İptal Edildi,2.5,0.0
2025-05-26,İstanbul,Elektronik,Tablet,6457.91,1,6457.91,Bireysel,Banka Kartı,23.0,Kadın,İade Edildi,2.3,0.0
